"1515  Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
84,"93,692,672","3,298,034,481","28,896",45.60,2/22,23.70,9/19,34.46
85,"285,021,462","7,687,962,986","63,326",32.20,12/02,21.00,3/13,25.96
86,"744,163,406","27,450,090,131","118,891",43.80,3/12,28.00,1/04,36.31
87,"883,070,266","61,276,129,166","205,868",108.00,7/18,40.60,1/08,70.48
88,"743,883,780","37,698,427,397","203,475",67.50,1/16,26.00,11/06,47.35
89,"745,712,705","21,949,863,129","173,278",44.50,4/14,7.75,11/21,23.46
90,"363,510,989","3,460,820,788","72,688",12.90,3/27,4.25,9/24,7.55
91,"683,558,111","7,028,597,164","126,714",13.90,6/21,5.30,1/03,9.33
92,"598,252,143","8,005,418,848","102,012",15.70,7/10,11.30,4/01,12.99
93,"338,416,926","4,558,964,461","57,899",16.50,3/01,10.05,8/17,12.09
94,"73,998,226","720,338,413","14,878",12.05,2/22,8.00,10/28,9.38
95,"87,595,329","749,227,225","18,935",12.05,12/26,6.08,7/21,7.80
96,"338,315,650","4,253,666,265","77,330",17.50,7/20,7.00,12/18,10.81
97,"125,781,982","838,203,524","30,393",10.40,3/05,2.54,10/30,6.21
98,"168,521,579","1,293,223,327","38,638",11.05,11/19,2.86,1/21,6.64
99,"203,318,950","2,259,103,861","51,822",13.50,5/12,7.92,2/05,10.63
100,"83,989,669","562,020,443","23,852",11.05,1/05,4.30,11/24,6.33
101,"69,055,938","390,382,617","19,892",7.99,12/11,4.48,1/13,5.46
102,"243,216,566","2,682,457,325","70,240",13.80,10/28,7.43,1/08,9.90
程蔼基,ら戳,程基,ら戳
108.00, 87/7/18,2.54, 97/10/30
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
