"2488 簙キ Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
90,"284,306,882","11,043,380,669","95,932",44.80,12/12,30.50,9/21,36.81
91,"386,632,730","14,194,274,505","131,831",47.90,1/23,22.10,8/06,32.68
92,"306,549,381","8,187,502,364","89,953",29.40,1/23,22.70,4/28,25.82
93,"174,856,316","5,395,875,418","47,104",35.80,2/27,23.50,7/26,28.74
94,"111,016,532","2,204,468,660","34,763",25.60,1/03,14.40,10/28,19.02
95,"161,513,509","2,326,702,877","43,234",17.20,1/09,11.50,8/28,13.93
96,"244,030,199","5,654,059,293","71,902",33.10,8/13,14.85,1/05,23.21
97,"54,998,074","973,342,767","18,845",21.90,4/23,11.10,12/23,16.95
98,"164,471,015","2,351,285,508","53,518",17.90,12/08,10.25,2/11,13.15
99,"90,333,512","1,375,742,994","28,363",17.15,1/04,12.95,2/06,14.98
100,"57,676,105","866,097,269","15,885",17.50,4/27,8.90,12/19,13.97
101,"24,881,956","253,506,475","8,490",11.45,3/03,8.91,8/24,9.88
102,"282,001,540","6,952,265,753","117,449",34.80,10/04,10.00,1/02,20.77
程蔼基,ら戳,程基,ら戳
47.90, 91/1/23,8.90, 100/12/19
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
