"9912 岸羛 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
81,"57,886,638","4,388,749,096","32,033",100.50,8/17,47.50,12/29,68.26
82,"323,815,634","16,017,043,961","102,757",69.00,3/16,32.70,9/16,46.55
83,"279,605,664","10,302,939,243","69,231",48.20,1/11,29.10,10/11,36.05
84,"186,896,471","4,100,452,408","45,922",35.80,1/05,13.90,8/25,23.37
85,"335,882,049","6,840,669,992","75,526",26.20,9/21,15.10,3/12,18.67
86,"400,037,334","8,790,914,087","109,647",34.00,4/16,12.10,10/20,18.73
87,"490,196,018","8,751,344,588","96,090",20.70,6/22,12.65,12/21,16.70
88,"354,710,224","4,626,892,744","71,684",17.80,7/14,8.60,2/06,12.43
89,"305,595,669","4,588,338,072","68,287",22.60,2/21,3.73,12/08,10.79
90,"64,579,161","419,992,835","14,237",11.00,12/28,3.80,1/02,5.66
91,"265,784,716","4,350,943,902","75,507",22.10,1/28,6.30,10/14,11.76
92,"128,743,258","1,200,783,129","31,782",11.50,7/15,6.35,5/21,8.45
93,"158,513,557","1,572,596,759","36,628",13.60,2/02,2.94,12/01,7.55
94,"117,852,724","894,636,891","26,989",13.35,7/21,3.11,4/13,6.48
95,"35,029,242","264,590,728","12,519",14.80,12/25,3.33,9/18,6.14
96,"64,100,694","1,081,827,276","25,724",21.70,9/13,11.65,3/06,15.23
97,"20,655,798","242,289,114","8,045",17.75,6/06,3.92,11/25,10.47
98,"23,668,101","170,102,845","9,360",9.48,12/23,4.45,1/07,6.56
99,"24,726,685","251,319,511","9,747",12.55,2/01,6.90,12/01,8.87
100,"12,438,093","134,872,025","5,172",14.45,6/01,7.24,1/14,10.35
101,"32,352,950","618,014,159","14,684",23.50,9/18,8.40,1/12,14.81
102,"180,648,574","4,530,499,149","87,149",33.00,4/24,13.20,11/25,22.12
程蔼基,ら戳,程基,ら戳
100.50, 81/8/17,2.94, 93/12/01
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
