"2609 锭 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
81,"341,953,095","7,285,739,099","98,430",26.50,4/28,14.25,9/18,18.82
82,"1,137,990,386","29,829,689,624","250,418",37.80,12/31,13.60,1/08,24.18
83,"4,510,485,498","158,966,281,401","824,293",50.00,1/10,22.10,3/22,32.28
84,"3,315,375,185","104,661,340,236","645,175",44.70,1/05,25.00,8/15,31.58
85,"3,788,127,062","134,293,594,531","702,726",42.00,6/27,26.30,1/29,34.89
86,"3,212,028,763","111,786,723,458","716,417",43.40,4/16,20.30,10/30,30.89
87,"2,645,732,250","62,766,929,803","453,152",28.20,9/21,20.20,6/04,22.55
88,"2,823,412,440","61,147,053,976","497,341",27.70,4/19,14.00,12/17,19.90
89,"2,083,118,984","35,552,556,822","396,360",21.70,5/20,10.80,11/21,15.74
90,"1,133,149,334","11,497,028,126","198,473",15.40,1/08,5.90,9/26,9.50
91,"1,614,060,376","15,448,551,385","219,584",13.15,12/31,6.40,10/08,8.42
92,"8,068,258,581","191,974,333,044","1,276,048",35.50,10/15,12.65,1/02,24.61
93,"7,018,596,277","232,861,890,189","1,258,096",44.80,3/19,24.50,5/18,32.30
94,"2,848,253,101","76,942,909,308","570,058",33.40,3/07,18.30,10/28,26.29
95,"2,146,260,229","41,587,577,736","444,390",22.40,5/10,15.95,11/08,18.97
96,"3,916,964,404","94,713,315,064","861,282",31.05,10/03,17.20,2/02,23.61
97,"3,927,937,855","65,760,323,490","911,349",25.55,5/23,6.66,10/28,17.79
98,"3,884,147,080","46,937,387,260","757,165",15.30,6/01,8.58,3/02,11.67
99,"8,634,346,655","173,194,321,968","1,705,557",29.45,12/31,10.00,2/09,17.31
100,"4,666,914,116","101,823,447,346","1,217,629",30.95,1/04,10.10,12/19,19.57
101,"2,851,946,883","39,328,724,955","721,699",18.20,3/02,10.90,10/30,13.24
102,"1,647,573,947","22,393,006,426","439,845",15.60,1/10,12.05,7/08,13.30
程蔼基,ら戳,程基,ら戳
50.00, 83/1/10,5.90, 90/9/26
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
