"2458 竡订 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
90,"746,377,781","28,048,897,868","214,053",48.70,12/13,21.70,9/24,34.80
91,"1,748,912,504","69,483,970,153","522,957",54.00,4/04,21.00,10/08,35.47
92,"976,736,695","27,620,613,826","266,308",33.10,9/22,20.90,4/28,27.32
93,"553,315,019","15,299,519,568","166,248",37.50,4/13,16.40,12/07,25.47
94,"903,324,989","13,639,628,730","214,394",19.80,3/01,11.65,10/12,15.33
95,"1,903,106,008","32,675,149,485","421,993",21.00,4/20,12.05,9/15,15.92
96,"5,720,847,344","308,298,581,747","1,880,658",97.60,7/30,20.50,1/04,53.48
97,"4,810,493,156","204,366,139,226","1,781,913",65.90,1/02,14.55,11/19,39.02
98,"5,146,716,629","231,684,722,366","1,911,230",69.50,5/25,23.05,1/09,44.27
99,"2,472,603,193","122,640,436,803","1,038,330",61.00,1/05,40.10,5/27,47.45
100,"989,085,860","34,446,443,905","450,112",47.30,1/27,22.10,12/20,34.27
101,"2,519,651,232","107,921,748,708","1,110,518",56.00,10/03,23.70,1/02,42.76
102,"2,495,260,640","141,008,677,732","1,215,968",80.00,5/07,41.00,11/21,57.25
程蔼基,ら戳,程基,ら戳
97.60, 96/7/30,11.65, 94/10/12
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
