"2352 ㄎ笷 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
85,"311,725,461","15,063,808,327","77,056",59.50,7/22,36.50,7/25,46.17
86,"3,045,083,770","233,723,495,292","832,901",95.00,7/25,49.30,10/29,72.45
87,"3,148,019,526","170,066,477,049","782,118",83.50,2/27,37.50,6/11,53.77
88,"5,108,543,853","394,389,000,000","1,486,236",134.00,12/28,39.00,2/03,71.00
89,"5,194,249,877","485,547,430,671","1,666,544",173.00,4/05,32.70,12/30,93.90
90,"6,628,176,978","264,264,595,852","1,688,271",55.50,12/17,24.50,10/19,37.81
91,"7,314,364,172","421,547,165,351","1,841,231",86.00,4/17,37.50,10/07,58.49
92,"6,200,856,995","268,377,798,616","1,553,631",52.50,9/17,34.90,4/28,42.23
93,"5,596,097,505","231,507,175,829","1,364,299",53.50,4/22,30.30,11/01,39.47
94,"4,098,632,878","132,520,390,282","1,043,201",37.20,2/14,27.20,9/28,32.01
95,"5,574,328,854","135,243,423,239","1,208,550",35.70,1/17,15.70,9/05,22.57
96,"5,721,295,892","117,592,423,713","1,198,114",46.40,10/31,11.85,5/03,19.86
97,"2,746,934,895","57,777,917,747","723,545",35.75,1/02,4.81,11/21,18.95
98,"7,807,906,830","114,995,926,358","1,579,344",21.20,12/02,5.51,1/21,13.85
99,"2,848,523,688","54,645,085,369","756,171",22.45,10/01,14.10,2/08,18.49
100,"2,431,948,387","29,049,742,754","617,659",22.25,1/13,5.58,12/19,12.54
101,"2,117,854,292","15,525,643,193","472,494",9.25,2/16,5.90,11/21,6.99
102,"1,486,176,785","10,832,163,639","360,193",8.35,3/13,6.13,11/11,6.99
程蔼基,ら戳,程基,ら戳
173.00, 89/4/05,4.81, 97/11/21
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
