"9904 腳Θ Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"547,342,536","41,362,877,708","257,515",104.00,5/10,47.00,1/16,70.67
81,"268,145,080","16,710,885,035","114,000",81.00,2/10,36.50,12/29,55.51
82,"439,169,956","21,035,901,326","126,826",58.50,4/03,34.40,1/07,46.28
83,"296,234,021","14,469,229,575","77,109",59.00,10/18,43.00,3/19,47.63
84,"250,136,810","12,377,060,425","63,574",62.50,4/08,32.80,8/05,48.12
85,"345,565,532","18,178,598,879","83,102",72.00,12/31,36.60,2/07,47.43
86,"1,401,584,252","199,808,522,006","463,176",221.00,8/27,69.50,1/04,136.62
87,"1,285,782,985","144,233,238,252","451,411",185.00,4/08,71.50,9/01,114.81
88,"2,299,187,234","182,740,000,000","766,223",118.00,7/05,58.00,8/03,73.86
89,"2,169,757,885","123,086,896,461","717,686",79.50,1/11,21.50,11/21,53.99
90,"3,529,787,427","98,671,946,537","788,309",36.30,3/01,18.80,9/19,25.53
91,"4,208,210,041","121,406,493,520","838,709",35.50,12/11,19.80,10/07,26.92
92,"5,765,272,296","205,557,338,656","1,232,191",43.90,7/29,24.70,4/28,35.22
93,"2,551,725,813","87,426,155,465","559,413",40.20,2/17,25.50,9/20,31.78
94,"810,556,857","19,689,154,164","219,677",29.10,1/04,19.60,10/24,24.04
95,"3,127,569,121","87,874,401,481","707,806",37.40,12/29,20.30,1/03,26.43
96,"3,229,244,712","112,563,125,370","829,984",38.80,1/03,26.00,11/12,33.94
97,"2,244,319,615","52,848,232,756","606,581",32.50,4/29,12.60,11/21,23.79
98,"3,942,532,980","83,182,670,066","981,487",26.45,11/17,13.50,2/03,20.37
99,"2,441,029,516","64,240,217,074","653,829",29.60,11/01,22.00,2/06,26.18
100,"1,046,205,896","26,502,112,117","349,413",29.25,1/13,20.10,9/26,25.10
101,"1,507,752,299","42,295,922,526","501,836",32.20,10/19,23.50,4/17,27.24
102,"1,770,244,053","58,550,452,322","675,683",45.30,12/30,27.45,6/13,32.75
程蔼基,ら戳,程基,ら戳
221.00, 86/8/27,12.60, 97/11/21
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
