"2834 籓蝗 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
87,"1,022,991,372","30,008,034,671","216,037",44.80,1/03,17.80,12/31,30.55
88,"3,375,145,792","73,305,522,143","494,691",27.60,6/23,14.90,11/16,19.52
89,"2,385,887,982","43,973,428,528","387,982",25.20,2/10,10.00,11/21,16.89
90,"1,519,836,657","14,003,211,369","197,509",14.90,1/29,5.30,11/13,8.47
91,"2,416,591,469","18,133,955,691","237,155",10.80,4/25,4.70,9/30,6.55
92,"3,541,947,017","29,137,491,393","358,718",9.85,2/06,6.00,5/22,7.70
93,"15,279,723,531","184,144,425,438","1,476,340",16.10,3/05,8.30,8/18,11.37
94,"11,229,417,174","117,281,943,249","1,028,093",13.30,7/29,7.52,10/28,10.27
95,"3,345,644,270","27,489,751,157","335,373",11.20,10/13,5.84,9/15,8.02
96,"4,114,766,882","42,314,262,091","377,053",11.75,7/18,8.91,9/11,9.95
97,"8,580,467,403","90,677,288,687","807,184",14.55,5/29,5.15,10/28,9.99
98,"7,596,521,638","60,853,491,491","875,299",10.00,6/02,5.62,3/03,7.76
99,"7,067,849,480","68,491,733,344","946,995",13.30,12/31,7.60,1/26,9.17
100,"4,281,296,949","49,151,281,095","785,814",14.00,1/03,8.38,9/23,10.76
101,"2,364,104,732","21,501,336,887","476,248",10.20,2/04,7.85,6/04,8.79
102,"1,895,620,091","17,245,776,333","425,543",9.73,3/15,8.43,8/28,9.00
程蔼基,ら戳,程基,ら戳
44.80, 87/1/03,4.70, 91/9/30
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
