"1903  Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"778,583,429","70,713,421,662","336,974",131.00,5/25,48.30,1/17,88.25
81,"533,427,211","56,112,452,358","247,097",137.50,2/10,62.50,12/29,97.50
82,"489,401,963","39,555,362,985","192,844",96.00,3/02,53.00,1/08,78.29
83,"369,953,242","29,781,721,974","132,218",95.00,6/07,60.00,10/11,76.65
84,"501,263,581","25,202,805,563","143,015",73.50,1/05,34.30,8/10,52.92
85,"496,896,894","32,044,470,060","141,727",87.00,12/31,45.80,2/06,64.77
86,"404,706,849","47,577,347,575","124,065",168.00,7/17,78.50,1/31,115.00
87,"382,746,288","41,510,849,647","134,885",122.00,1/15,82.00,12/30,103.31
88,"209,379,762","15,086,933,987","75,281",96.50,5/10,43.40,11/08,66.62
89,"107,212,694","4,699,862,593","50,101",66.00,2/18,22.50,9/19,40.27
90,"50,370,401","1,678,498,431","26,201",45.90,2/20,22.00,10/08,30.30
91,"98,160,010","2,879,162,533","35,434",35.70,4/09,22.00,10/14,27.04
92,"98,819,703","2,564,605,547","35,516",30.90,1/21,18.60,5/06,24.25
93,"136,697,134","3,785,544,259","38,669",34.70,2/10,19.30,8/18,24.41
94,"84,962,834","2,135,056,973","24,807",28.20,1/03,21.00,11/08,24.17
95,"240,859,328","10,691,622,467","83,940",62.00,12/20,21.10,3/22,37.13
96,"131,488,989","6,280,631,433","54,200",58.80,7/19,26.00,12/21,44.11
97,"139,830,254","5,663,866,596","59,674",56.50,4/18,14.95,10/28,33.62
98,"589,953,178","43,190,972,077","270,595",95.20,6/08,18.20,1/21,56.65
99,"255,807,357","18,746,707,374","136,045",83.90,1/15,59.70,6/30,70.33
100,"72,599,728","4,515,912,739","42,393",80.50,1/04,35.30,12/20,56.36
101,"57,712,407","2,806,042,601","32,952",58.30,10/01,37.05,6/04,45.62
102,"34,881,664","1,648,392,286","19,843",52.90,1/04,42.30,4/16,45.93
程蔼基,ら戳,程基,ら戳
168.00, 86/7/17,14.95, 97/10/28
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
