"1802  Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"332,612,974","18,467,579,756","111,874",71.00,5/08,39.70,10/22,50.93
81,"170,300,305","7,006,353,073","42,202",47.50,1/21,28.00,9/18,37.30
82,"430,168,844","17,898,575,781","94,462",53.00,12/31,29.70,1/08,38.60
83,"960,554,250","50,220,258,231","209,410",65.00,12/29,41.70,3/22,48.36
84,"371,908,859","20,009,218,399","91,759",63.50,1/05,46.00,11/09,52.30
85,"655,776,093","37,915,699,497","155,461",67.50,11/27,47.50,1/05,55.91
86,"559,401,570","30,993,893,383","150,721",66.50,4/14,36.30,12/01,49.77
87,"422,427,337","16,503,033,905","99,210",44.90,4/29,30.30,12/29,38.66
88,"303,274,848","8,351,775,277","75,203",34.80,4/17,20.10,11/08,26.43
89,"1,491,200,285","47,444,146,995","334,818",39.80,7/29,22.00,3/16,30.04
90,"416,154,393","10,965,833,061","116,581",33.20,2/06,17.80,9/19,23.86
91,"489,797,023","11,799,576,358","113,268",29.10,6/06,17.60,10/04,23.03
92,"433,306,220","10,805,576,395","93,897",28.60,1/16,20.30,4/28,23.74
93,"618,235,664","18,055,664,377","128,828",33.00,4/26,24.30,5/18,28.54
94,"332,447,394","9,450,964,173","78,436",31.50,3/07,23.70,10/24,27.63
95,"336,735,712","8,768,897,873","81,808",30.40,12/25,21.60,8/23,25.10
96,"922,110,297","30,912,541,120","218,370",46.30,10/30,25.55,3/06,31.19
97,"795,454,662","23,650,222,146","260,554",41.55,1/16,13.30,10/28,28.15
98,"994,089,206","22,183,959,717","312,138",27.70,10/08,15.40,3/03,22.00
99,"1,113,401,196","35,538,175,394","385,859",38.50,11/01,24.60,2/08,31.89
100,"1,461,216,011","60,045,367,923","562,964",53.70,5/11,27.10,12/19,39.28
101,"602,385,745","18,026,365,100","268,878",37.30,3/05,23.75,6/15,29.58
102,"283,698,422","8,332,884,863","154,539",35.20,12/26,25.70,6/25,29.01
程蔼基,ら戳,程基,ら戳
71.00, 80/5/08,13.30, 97/10/28
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
