"1220 篴 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"19,685,050","1,159,517,175","11,289",64.50,11/26,48.10,11/20,55.96
81,"86,504,410","4,883,305,503","33,873",71.00,1/27,32.40,9/29,52.41
82,"203,708,926","8,490,538,514","53,791",53.00,4/03,30.90,9/16,39.67
83,"288,402,556","12,517,286,233","72,714",60.00,6/27,29.30,10/11,40.43
84,"137,738,031","3,324,651,506","34,537",33.60,3/07,15.20,8/15,23.86
85,"112,128,749","2,383,629,122","29,786",25.00,1/13,17.80,8/20,19.85
86,"93,750,898","2,125,708,990","27,180",29.80,3/08,16.00,10/30,21.05
87,"159,083,213","3,345,885,249","37,483",24.50,2/23,14.40,9/01,19.17
88,"61,811,224","843,191,722","14,213",15.80,4/27,10.20,8/12,13.30
89,"76,505,699","1,024,564,872","15,311",18.00,2/21,6.00,12/27,10.08
90,"21,060,969","127,550,233","5,078",7.40,2/21,4.75,9/13,5.79
91,"21,163,395","127,989,699","5,812",7.45,4/25,4.10,10/08,5.57
92,"24,462,710","111,580,880","5,230",6.20,1/17,3.92,5/22,4.52
93,"77,732,941","521,383,905","16,261",8.60,2/12,4.21,10/29,5.61
94,"18,982,597","112,366,383","3,402",6.50,2/18,5.31,4/18,5.86
95,"63,282,596","508,581,105","11,751",9.54,5/10,5.40,1/17,7.23
96,"204,796,869","2,302,702,394","56,059",16.20,7/19,7.43,1/12,9.93
97,"106,028,130","1,153,177,734","37,876",13.65,5/26,4.55,10/28,8.52
98,"67,437,377","474,423,341","18,866",9.40,12/30,4.85,2/02,6.55
99,"281,587,584","3,532,032,502","85,680",16.00,8/04,8.40,3/16,11.36
100,"122,776,619","1,708,888,163","41,431",16.45,5/12,8.71,12/19,12.35
101,"43,216,075","463,677,001","16,158",11.95,3/05,9.30,1/04,10.39
102,"26,472,101","272,945,015","9,270",11.25,7/23,9.70,9/23,10.38
程蔼基,ら戳,程基,ら戳
71.00, 81/1/27,3.92, 92/5/22
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
