"3481 竤承 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
95,"577,414,282","32,226,271,170","162,660",60.50,12/22,50.40,10/31,55.17
96,"3,630,713,595","405,267,201,112","1,282,229",178.00,7/16,57.80,1/02,114.77
97,"8,077,347,293","446,630,290,161","2,761,618",111.50,1/02,14.90,11/21,58.92
98,"7,959,899,838","305,966,944,128","2,489,805",49.60,10/20,24.30,1/13,39.26
99,"7,269,436,926","307,646,392,750","2,332,731",57.50,1/18,32.40,6/09,41.51
100,"7,974,538,925","151,924,922,911","1,813,516",40.60,1/03,10.95,8/22,21.75
101,"15,111,666,591","196,724,379,072","2,408,438",17.50,12/21,8.48,8/07,12.46
102,"18,276,880,949","275,645,232,792","2,874,916",20.95,5/21,9.75,11/19,14.91
程蔼基,ら戳,程基,ら戳
178.00, 96/7/16,8.48, 101/8/07
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
