"3419 譁裕 年度成交資訊(元,股)"
年度,成交股數,成交金額,成交筆數,最高價,日期,最低價,日期,收盤平均價
97,"113,298,120","2,666,611,761","47,477",34.80,4/18,5.58,11/21,17.84
98,"185,554,912","2,686,360,141","60,249",21.50,12/22,6.51,1/05,13.32
99,"263,371,876","6,118,150,191","100,274",28.95,3/29,16.90,2/06,21.18
100,"80,463,986","1,416,393,376","30,638",22.15,4/14,9.40,12/19,17.25
101,"199,881,848","3,346,339,615","71,502",21.00,12/28,10.85,1/02,14.57
102,"419,350,884","8,474,164,686","169,290",23.60,3/08,15.20,6/21,19.23
近年最高價,日期,近年最低價,日期
34.80, 97/4/18,5.58, 97/11/21
說明：          1. 本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。
