"2812 い蝗 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"435,563,920","92,995,263,063","280,000",289.00,2/22,105.50,11/29,185.01
81,"354,152,431","40,124,757,009","179,801",144.00,1/29,79.50,12/29,110.32
82,"818,399,404","87,460,375,330","357,811",130.00,4/03,77.00,1/07,103.58
83,"1,060,723,760","130,242,186,062","450,306",151.00,8/02,97.00,10/11,115.92
84,"417,599,799","34,444,585,595","159,908",112.00,1/09,60.50,11/25,84.92
85,"1,039,848,635","63,470,370,120","347,753",74.50,4/29,50.00,7/16,59.14
86,"1,677,483,023","88,293,775,271","492,982",66.50,3/01,38.10,10/20,51.82
87,"2,766,755,210","104,341,631,264","543,143",50.50,4/17,13.80,12/30,38.25
88,"1,510,192,011","22,612,530,682","268,405",19.40,4/16,6.30,12/28,12.40
89,"744,851,769","5,576,482,433","117,244",12.20,2/11,2.80,11/20,6.43
90,"618,173,118","2,587,117,834","77,104",5.25,2/20,3.21,5/08,3.99
91,"2,157,927,950","13,144,223,198","207,053",8.90,4/25,3.50,10/01,5.02
92,"1,745,262,149","10,559,067,508","207,395",7.50,1/24,4.42,1/02,5.72
93,"2,544,647,031","24,982,079,848","301,998",12.35,12/31,6.55,1/02,9.73
94,"724,914,524","7,826,933,529","109,096",14.75,1/26,6.75,11/02,9.46
95,"617,804,124","4,356,199,543","83,532",8.84,12/27,5.59,9/14,6.58
96,"1,743,254,411","22,027,212,033","221,482",16.60,7/26,7.50,1/10,12.55
97,"1,130,326,840","14,707,123,133","178,098",16.45,4/16,4.87,11/21,11.53
98,"1,084,644,471","8,651,259,655","187,236",9.30,4/17,5.10,3/03,7.52
99,"1,927,549,483","20,208,007,071","283,243",12.45,12/31,7.53,2/06,9.46
100,"1,977,539,425","23,941,873,071","356,984",14.45,2/17,7.92,12/20,11.25
101,"979,878,465","9,468,059,049","211,522",10.35,12/19,8.26,1/16,9.46
102,"1,053,400,765","11,339,871,454","226,323",11.25,9/10,10.05,1/04,10.75
程蔼基,ら戳,程基,ら戳
289.00, 80/2/22,2.80, 89/11/20
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
