"2330 縩筿 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
83,"260,767,893","43,077,714,614","90,627",177.00,10/05,96.00,9/05,159.04
84,"1,196,951,731","147,080,305,021","432,270",196.00,6/14,77.00,11/18,128.43
85,"2,551,689,355","162,573,264,398","727,377",106.00,4/30,49.10,7/17,63.83
86,"13,689,883,498","1,644,349,499,582","4,104,438",173.00,8/26,55.50,1/07,109.45
87,"8,613,597,282","938,095,332,457","3,048,463",173.00,2/27,56.50,9/04,100.74
88,"9,702,381,934","1,151,130,000,000","3,224,365",171.00,12/28,68.00,1/06,120.01
89,"7,729,777,313","1,106,510,465,741","2,511,216",222.00,2/11,74.50,12/27,146.30
90,"8,960,692,215","684,460,549,285","2,305,585",105.50,2/01,43.60,10/03,77.74
91,"12,069,377,560","770,055,945,408","3,053,139",97.50,4/02,34.90,10/08,67.42
92,"11,186,549,607","620,375,005,619","2,373,947",72.50,9/09,40.10,2/12,56.42
93,"12,664,016,549","660,686,174,026","2,480,420",68.50,3/05,40.70,7/27,52.36
94,"12,782,716,119","707,671,837,842","1,821,055",64.30,12/27,46.20,1/14,54.08
95,"10,344,294,200","635,369,872,045","2,054,439",70.00,4/21,52.30,7/24,61.34
96,"15,497,936,104","1,010,167,573,597","2,501,538",73.10,7/13,57.40,11/22,65.52
97,"16,302,842,446","921,758,410,511","2,982,850",69.80,5/19,36.40,11/21,56.44
98,"16,383,357,000","902,124,091,393","3,610,190",65.20,10/01,38.70,1/21,55.48
99,"12,070,831,040","750,624,427,256","2,670,327",75.00,12/17,57.00,2/08,62.01
100,"12,740,507,347","916,448,075,621","2,829,457",78.30,1/19,62.20,8/09,72.09
101,"10,106,805,880","844,105,649,462","2,494,181",99.40,12/13,73.80,7/23,84.08
102,"8,571,637,523","887,933,410,357","2,144,639",116.50,5/14,92.90,8/22,104.09
程蔼基,ら戳,程基,ら戳
222.00, 89/2/11,34.90, 91/10/08
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
