"2328 約 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
82,"62,711,884","4,518,025,797","21,254",82.00,12/17,44.90,11/09,68.64
83,"231,264,778","11,553,032,737","75,655",81.00,1/06,31.20,11/02,52.11
84,"281,991,205","8,841,161,090","68,376",40.50,4/25,17.90,8/25,28.67
85,"359,338,292","9,384,246,983","74,905",29.30,12/31,21.00,6/29,25.04
86,"1,397,392,628","104,323,562,225","346,721",150.00,12/10,27.80,1/04,76.38
87,"1,309,579,017","78,188,386,284","411,972",118.00,2/19,19.60,11/17,59.61
88,"1,343,571,013","42,314,491,883","348,999",43.80,7/13,16.40,1/07,30.62
89,"558,673,413","23,330,436,543","176,476",62.00,4/10,9.80,12/30,34.38
90,"311,286,262","5,861,489,334","94,427",23.90,3/28,9.25,1/02,16.41
91,"725,105,499","19,407,948,534","201,042",35.50,2/19,15.20,10/08,23.21
92,"515,768,847","12,061,336,326","122,981",27.30,7/16,16.20,2/07,21.41
93,"936,148,642","25,012,669,340","227,950",33.40,3/08,15.90,7/20,23.30
94,"2,238,055,531","92,778,469,233","627,081",56.50,6/14,22.50,1/13,38.22
95,"2,309,215,591","131,977,725,526","814,919",105.50,12/19,31.60,6/09,50.28
96,"2,615,772,996","241,877,575,102","1,098,481",156.50,7/26,58.90,12/18,89.42
97,"2,548,406,475","116,183,961,148","1,090,748",71.70,1/02,15.45,11/21,45.46
98,"3,448,990,855","134,934,205,953","1,327,675",59.70,12/29,24.60,1/10,39.92
99,"1,332,359,494","67,639,649,741","623,731",60.60,1/19,40.20,5/27,49.28
100,"675,418,666","23,471,895,432","336,227",46.90,1/03,20.75,12/20,34.08
101,"804,460,828","23,094,898,706","375,428",33.00,2/16,22.20,10/29,27.91
102,"364,524,624","9,048,077,126","174,351",29.20,1/04,21.30,11/22,24.19
程蔼基,ら戳,程基,ら戳
156.50, 96/7/26,9.25, 90/1/02
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
