"1711 ッ Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"306,521,931","23,587,657,452","139,762",103.00,7/02,46.10,1/17,75.01
81,"153,563,228","9,825,048,324","58,880",82.00,1/27,40.60,12/29,59.73
82,"233,059,118","10,719,613,207","67,396",54.50,4/07,36.10,1/08,44.23
83,"548,476,554","23,002,653,731","137,880",54.00,1/10,34.40,10/11,40.93
84,"330,153,204","10,599,864,957","85,269",51.00,1/05,20.10,8/25,30.63
85,"546,475,412","16,911,942,270","116,964",41.00,12/31,22.00,1/06,29.92
86,"734,067,962","36,488,096,521","186,125",66.00,4/26,31.00,10/29,49.20
87,"812,587,403","31,917,815,971","226,184",50.50,4/13,26.70,12/29,38.29
88,"431,610,323","10,133,767,475","112,450",30.90,4/28,13.00,11/08,21.09
89,"633,820,317","12,432,021,369","157,692",26.40,2/25,6.35,11/21,15.87
90,"300,676,079","3,021,680,479","70,142",13.65,3/15,6.50,7/17,9.01
91,"504,864,284","5,175,751,393","93,834",12.20,4/23,7.70,1/02,9.76
92,"387,185,816","4,266,929,008","74,494",13.50,1/23,8.20,5/02,10.52
93,"447,815,395","5,757,415,755","81,013",15.20,3/05,10.50,5/18,12.06
94,"102,254,140","1,045,077,255","25,843",12.85,1/04,8.41,9/26,9.82
95,"569,995,455","7,429,902,418","108,941",18.05,12/29,9.20,1/02,11.63
96,"1,424,140,064","36,790,840,346","368,130",46.70,7/26,15.45,1/11,23.46
97,"748,292,960","12,801,673,546","238,843",22.90,1/02,8.10,11/21,16.09
98,"1,351,062,365","29,440,870,736","345,794",37.10,12/07,8.51,3/03,17.81
99,"1,212,504,616","40,987,469,234","405,610",42.20,9/15,24.10,2/03,31.73
100,"451,395,561","12,313,133,410","182,056",36.40,1/17,13.85,12/20,23.89
101,"277,033,370","5,601,299,778","109,795",23.40,2/14,15.70,1/16,19.00
102,"584,326,722","13,990,153,467","227,571",27.95,11/01,19.75,7/15,22.23
程蔼基,ら戳,程基,ら戳
103.00, 80/7/02,6.35, 89/11/21
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
