"9942 璟抖 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
91,"53,715,195","2,454,987,902","24,742",59.00,2/04,37.00,2/25,45.20
92,"23,430,328","988,041,139","10,562",52.50,1/13,35.90,5/09,42.13
93,"32,570,690","1,357,338,646","13,254",44.40,3/05,36.70,6/29,41.58
94,"60,363,520","2,081,023,215","20,373",44.00,1/24,25.05,10/26,36.04
95,"37,682,397","1,267,809,739","15,548",41.65,12/25,27.15,1/25,33.03
96,"60,638,061","2,820,871,710","26,637",53.50,2/07,35.60,8/17,43.59
97,"30,093,816","1,009,924,500","12,734",41.65,5/21,24.00,12/30,33.99
98,"30,005,586","841,583,568","14,471",33.30,12/31,20.70,2/03,27.71
99,"65,396,229","2,778,848,116","28,656",49.95,12/20,30.20,2/08,41.03
100,"67,255,997","3,596,122,715","33,710",62.00,8/02,44.00,10/05,50.92
101,"29,092,491","1,470,135,134","15,176",57.20,3/26,46.60,10/29,49.78
102,"61,697,847","4,354,940,163","43,009",95.00,12/31,48.75,1/02,66.07
程蔼基,ら戳,程基,ら戳
95.00, 102/12/31,20.70, 98/2/03
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
