"2360 璓璟 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
85,"3,415,000","236,417,500","2,058",72.00,12/31,51.00,12/21,63.06
86,"426,290,533","49,180,977,828","164,282",154.00,7/08,68.00,1/04,108.64
87,"545,080,191","57,271,814,901","211,549",132.50,7/08,70.50,10/21,101.49
88,"645,744,342","58,077,501,273","243,410",128.00,6/09,53.50,2/03,83.22
89,"649,460,839","57,582,579,693","228,831",132.50,4/10,22.70,12/30,76.92
90,"1,141,157,701","35,530,509,975","330,691",49.80,4/24,16.20,10/09,32.13
91,"1,083,834,223","29,243,476,575","284,493",33.20,4/19,20.10,8/06,25.45
92,"636,614,907","13,978,741,263","153,446",24.30,1/08,17.30,4/28,21.21
93,"506,726,615","15,285,090,834","137,147",38.60,4/22,21.70,1/02,29.07
94,"315,015,076","9,080,253,302","94,938",33.60,12/30,24.10,1/20,27.84
95,"255,657,916","8,584,000,333","85,310",40.20,9/25,27.50,1/25,34.08
96,"336,781,982","21,964,878,751","143,245",85.50,8/06,36.05,1/08,62.96
97,"261,526,973","11,334,388,985","119,670",77.00,6/10,18.85,11/18,51.57
98,"999,334,499","52,646,121,404","400,643",79.00,12/07,17.45,1/21,43.21
99,"688,578,282","48,349,338,635","344,221",94.00,12/15,54.10,5/21,70.43
100,"248,945,584","19,646,133,765","151,332",101.00,4/28,52.60,10/06,78.39
101,"179,941,677","11,638,175,969","103,338",78.30,3/29,54.20,10/26,65.47
102,"235,104,562","14,725,441,283","126,777",73.70,10/21,49.30,6/25,63.29
程蔼基,ら戳,程基,ら戳
154.00, 86/7/08,16.20, 90/10/09
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
