"2365  Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
86,"36,821,798","3,462,887,730","13,113",104.50,11/04,82.00,11/17,92.05
87,"655,226,291","53,424,240,929","201,372",172.00,5/25,27.60,12/29,100.64
88,"847,305,418","25,019,071,213","212,817",42.30,3/29,13.00,8/07,26.73
89,"1,245,036,518","54,321,406,232","344,924",69.00,6/23,22.80,10/19,43.31
90,"1,674,444,927","49,636,595,306","420,739",41.80,4/13,13.40,10/03,26.51
91,"1,895,571,453","78,353,524,380","592,413",55.00,3/22,26.90,7/03,40.48
92,"1,012,209,239","35,669,059,081","286,242",41.00,8/01,26.00,3/12,34.18
93,"334,686,227","10,775,184,467","109,564",40.00,2/19,19.50,12/06,30.40
94,"613,955,152","15,525,404,026","187,267",29.30,7/29,19.90,5/05,23.99
95,"481,034,097","14,541,132,976","147,150",37.60,12/22,24.10,8/28,28.92
96,"551,184,196","28,754,782,617","200,839",72.40,10/17,33.90,1/08,50.91
97,"328,713,181","10,545,599,774","129,225",52.20,1/02,15.00,11/20,34.19
98,"1,061,584,361","29,232,444,371","352,847",36.00,10/06,13.80,1/21,26.97
99,"455,342,536","13,817,412,138","167,556",35.30,4/23,22.15,11/08,29.24
100,"335,582,679","6,038,880,987","111,216",26.40,4/22,10.00,12/20,17.21
101,"179,709,919","1,988,322,116","58,994",14.15,3/05,8.01,11/05,10.58
102,"329,951,317","3,788,904,478","104,976",13.85,10/09,8.82,4/09,10.62
程蔼基,ら戳,程基,ら戳
172.00, 87/5/25,8.01, 101/11/05
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
