"2911 腞捆┬ Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
86,"112,165,360","4,908,012,249","43,213",58.00,1/22,23.90,10/30,40.73
87,"121,212,631","3,732,438,704","38,185",39.30,3/16,17.20,12/30,27.70
88,"40,294,712","579,946,358","13,620",19.00,4/28,9.80,11/02,13.88
89,"53,187,815","673,494,621","15,537",18.70,2/21,5.65,12/07,11.22
90,"435,631,669","6,005,130,621","111,967",18.20,7/09,6.80,1/03,12.00
91,"199,294,164","2,289,492,484","46,234",14.35,3/19,6.60,10/04,10.13
92,"150,960,679","1,372,053,510","31,750",10.90,8/05,5.80,5/02,8.52
93,"255,697,058","3,612,055,097","60,891",18.60,3/05,8.90,1/14,12.87
94,"375,704,368","7,290,053,032","111,537",23.85,12/06,11.80,4/18,17.17
95,"404,883,114","9,589,208,444","137,516",28.40,6/15,18.40,2/03,22.80
96,"319,173,301","8,946,105,575","114,259",36.20,7/20,17.95,11/13,26.70
97,"219,867,400","4,787,593,592","86,392",30.00,5/28,10.90,10/30,21.36
98,"825,736,707","23,130,703,568","301,301",38.40,11/17,14.60,3/03,26.06
99,"655,561,645","27,382,961,699","294,041",53.50,9/20,27.10,2/06,38.88
100,"441,527,062","17,327,991,734","222,718",49.55,4/08,25.65,10/05,37.62
101,"333,302,740","9,898,408,315","165,004",38.40,2/03,18.65,11/22,27.59
102,"299,293,273","6,645,633,614","136,656",24.90,1/16,17.35,6/25,21.36
程蔼基,ら戳,程基,ら戳
58.00, 86/1/22,5.65, 89/12/07
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
