"1907 ッ伦緇 Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"658,437,155","24,629,184,868","185,017",45.30,6/22,24.30,1/17,36.18
81,"255,021,702","8,560,880,746","65,216",38.70,1/21,24.80,12/29,32.80
82,"616,930,666","17,991,919,849","119,965",39.40,12/31,20.50,9/16,25.67
83,"1,278,443,271","48,233,667,991","247,022",43.80,7/25,31.50,3/14,36.75
84,"380,327,812","11,539,779,891","85,382",40.90,1/05,19.60,11/16,29.16
85,"385,770,424","9,633,252,340","84,943",29.10,7/02,21.00,5/21,24.25
86,"773,670,069","19,279,771,992","137,686",32.30,4/10,15.20,12/01,22.16
87,"331,720,939","4,944,836,970","65,642",18.00,4/09,10.70,9/01,14.53
88,"572,783,253","8,630,152,942","99,088",20.00,5/05,10.00,2/05,13.23
89,"1,001,788,072","16,847,658,771","204,901",24.30,2/22,8.40,12/30,14.49
90,"266,351,168","2,505,367,818","55,114",12.00,3/29,6.60,10/08,8.71
91,"1,212,971,002","11,780,582,727","166,437",11.60,6/11,7.45,10/03,9.04
92,"2,490,156,742","33,232,877,124","356,530",16.70,1/27,9.70,1/02,12.83
93,"1,911,297,757","33,664,241,628","315,878",21.30,4/22,13.80,8/09,17.12
94,"657,529,007","8,491,619,940","139,745",17.70,1/03,9.97,11/03,12.98
95,"801,551,795","10,427,471,763","169,767",15.40,5/09,10.55,1/24,12.53
96,"1,106,279,066","16,202,092,906","228,319",18.10,7/26,11.05,12/18,13.78
97,"829,980,859","10,713,391,057","207,175",16.65,5/22,6.01,10/28,11.18
98,"2,331,601,735","26,955,363,812","441,734",14.80,11/26,6.40,3/04,10.40
99,"1,491,843,987","20,554,919,711","344,237",16.45,10/15,10.80,5/25,13.22
100,"696,629,916","9,202,596,518","187,142",15.40,1/03,11.05,8/09,12.85
101,"726,952,597","9,592,391,369","200,304",14.65,12/24,11.60,7/16,12.62
102,"888,005,273","13,139,610,506","272,057",16.55,10/08,13.40,1/17,14.59
程蔼基,ら戳,程基,ら戳
45.30, 80/6/22,6.01, 97/10/28
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
