"1446 Щ㎝ Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"127,534,420","6,317,906,014","42,695",56.50,12/28,43.80,10/15,47.86
81,"940,706,485","57,183,045,363","224,051",77.00,5/26,22.10,12/29,50.35
82,"844,109,898","23,975,955,400","174,942",36.50,4/07,19.50,1/07,27.58
83,"1,070,238,945","46,813,518,809","172,640",64.00,8/03,28.60,1/22,47.95
84,"1,578,773,573","35,989,372,293","266,229",56.00,2/17,11.90,8/15,30.52
85,"1,145,853,074","16,549,228,343","192,811",17.80,12/31,12.00,3/13,14.00
86,"1,762,532,093","37,864,076,176","261,820",29.60,4/21,12.60,10/18,18.79
87,"631,124,104","11,664,934,986","103,678",22.20,7/02,13.05,12/29,17.37
88,"264,098,337","3,517,901,651","34,144",17.90,5/20,8.20,11/16,12.75
89,"198,085,729","2,013,487,956","29,291",16.70,2/23,2.20,11/21,7.19
90,"118,063,347","393,175,841","10,474",5.70,3/02,2.45,9/19,3.26
91,"183,979,273","919,415,146","24,435",7.65,11/26,2.65,1/02,5.07
92,"114,673,721","741,112,044","19,149",8.50,1/21,4.60,5/02,5.89
93,"223,618,098","1,559,830,837","33,836",9.55,4/13,4.65,8/18,6.08
94,"66,242,899","260,031,951","10,374",6.35,1/04,2.23,11/09,3.50
95,"105,238,933","382,918,802","14,789",5.37,12/28,2.30,3/01,3.02
96,"265,484,409","1,902,373,032","41,556",10.70,7/24,4.26,2/07,6.48
97,"28,204,808","264,990,012","9,263",11.95,5/21,5.85,9/30,8.68
98,"18,498,669","146,648,147","7,108",9.20,6/11,5.43,2/02,7.48
99,"166,940,855","2,877,469,047","44,178",21.30,11/12,8.78,1/04,15.79
100,"104,968,288","2,031,847,714","28,367",24.55,6/17,11.60,12/19,18.14
101,"46,338,005","695,814,293","14,232",20.70,9/25,11.60,4/27,14.71
102,"117,242,765","3,356,512,271","45,156",36.50,10/07,17.25,1/02,27.82
程蔼基,ら戳,程基,ら戳
77.00, 81/5/26,2.20, 89/11/21
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
