"1445  Θユ戈癟(じ,)"
,Θユ计,Θユ肂,Θユ掸计,程蔼基,ら戳,程基,ら戳,Μ絃キА基
80,"267,574,243","26,515,019,435","121,840",166.00,9/09,29.90,2/05,99.96
81,"176,638,521","13,575,246,437","89,232",98.00,2/11,36.00,12/29,66.07
82,"476,263,888","21,976,788,371","136,919",62.50,4/07,35.50,1/08,45.68
83,"376,343,427","14,644,216,024","89,959",44.00,7/25,30.10,10/11,37.56
84,"277,582,508","8,041,653,154","66,410",38.00,1/11,15.20,8/15,25.44
85,"214,926,706","4,679,105,665","50,559",24.70,7/11,19.10,11/28,21.39
86,"694,355,121","17,460,530,695","125,251",29.50,1/25,19.20,10/28,24.09
87,"600,361,491","16,005,707,659","116,734",33.50,4/07,19.80,12/31,24.98
88,"115,480,550","1,863,057,768","27,174",21.80,4/06,9.30,12/27,14.58
89,"203,116,653","2,354,701,119","37,936",16.50,2/21,4.93,11/23,9.77
90,"58,586,731","331,489,143","9,950",6.90,1/18,4.24,7/18,5.40
91,"57,637,464","362,548,438","10,917",8.75,3/26,4.51,9/17,5.79
92,"34,088,873","185,506,405","8,236",7.20,1/27,4.15,5/02,5.11
93,"132,608,474","891,072,376","23,010",8.55,4/14,4.53,8/18,5.72
94,"26,497,194","117,117,817","4,904",5.75,1/04,3.55,11/23,4.18
95,"63,585,230","311,396,201","10,955",6.12,12/29,3.34,4/04,4.01
96,"202,649,457","1,460,950,229","34,567",9.69,9/04,4.30,3/05,6.47
97,"46,404,081","307,203,479","9,319",8.32,4/16,4.20,10/28,6.29
98,"66,142,982","474,086,381","14,138",9.26,12/22,4.01,1/21,6.32
99,"164,741,230","1,525,715,166","39,039",11.45,11/10,7.10,2/08,8.72
100,"84,273,807","766,041,688","21,963",10.30,1/04,6.60,12/20,8.53
101,"37,038,284","277,126,223","11,452",8.12,3/27,6.60,11/13,7.30
102,"112,497,207","973,280,628","26,782",11.25,12/26,7.00,1/29,7.73
程蔼基,ら戳,程基,ら戳
166.00, 80/9/09,3.34, 95/4/04
弧          1. セ参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦
